,id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal
143,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.53,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (10bet),arsenal,win-market,eb,1.6
144,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/burnley,5.5,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (10bet),burnley,win-market,eb,9.0
145,nt/soccer/england-premier-league/arsenal-v-burnley/moneyline/draw,3.9,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Draw (Netbet),draw,win-market,nt,4.33
146,nt/soccer/england-premier-league/arsenal-v-burnley/moneyline/arsenal,1.48,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (Netbet),arsenal,win-market,nt,1.6
147,nt/soccer/england-premier-league/arsenal-v-burnley/moneyline/burnley,5.25,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (Netbet),burnley,win-market,nt,9.0
148,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/draw,3.9,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Draw (Fansbet),draw,win-market,fb,4.33
149,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/arsenal,1.52,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (Fansbet),arsenal,win-market,fb,1.6
150,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/burnley,5.5,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (Fansbet),burnley,win-market,fb,9.0
151,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/draw,4.05,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Draw (Mansion Bet),draw,win-market,mb,4.33
152,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.5,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (Mansion Bet),arsenal,win-market,mb,1.6
153,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/burnley,5.75,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (Mansion Bet),burnley,win-market,mb,9.0
154,by/ukfootball/england-england-premier-league/arsenal-v-burnley/match-betting/draw,3.8,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Draw (BoyleSports),draw,win-market,by,4.33
155,by/ukfootball/england-england-premier-league/arsenal-v-burnley/match-betting/arsenal,1.6,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (BoyleSports),arsenal,win-market,by,1.6
156,by/ukfootball/england-england-premier-league/arsenal-v-burnley/match-betting/burnley,5.5,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (BoyleSports),burnley,win-market,by,9.0
157,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/x,3.9,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Draw (TonyBet),draw,win-market,tn,4.33
158,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/arsenal,1.57,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (TonyBet),arsenal,win-market,tn,1.6
159,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/burnley,5.75,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (TonyBet),burnley,win-market,tn,9.0
160,bh/football/england-premier-league/arsenal-v-burnley/tip/draw,4.2,2022-01-22T16:00:00Z,2022-01-05T15:10:05Z,Draw (Bet At Home),draw,win-market,bh,4.33
161,bh/football/england-premier-league/arsenal-v-burnley/tip/arsenal,1.5,2022-01-22T16:00:00Z,2022-01-05T15:10:05Z,Arsenal (Bet At Home),arsenal,win-market,bh,1.6
162,bh/football/england-premier-league/arsenal-v-burnley/tip/burnley,6.0,2022-01-22T16:00:00Z,2022-01-05T15:10:05Z,Burnley (Bet At Home),burnley,win-market,bh,9.0
163,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/draw,4.1,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Draw (LVbet),draw,win-market,lv,4.33
164,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/arsenal-fc,1.6,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (LVbet),arsenal,win-market,lv,1.6
165,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/burnley-fc,6.0,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (LVbet),burnley,win-market,lv,9.0
166,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/draw,4.2,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Draw (Betsson),draw,win-market,bs,4.33
167,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/arsenal,1.55,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (Betsson),arsenal,win-market,bs,1.6
168,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/burnley,6.7,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (Betsson),burnley,win-market,bs,9.0
169,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/draw,4.2,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Draw (Betsafe),draw,win-market,sa,4.33
170,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/arsenal,1.55,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (Betsafe),arsenal,win-market,sa,1.6
171,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/burnley,6.7,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (Betsafe),burnley,win-market,sa,9.0
172,vb/football/england-premier-league/arsenal-v-burnley/match-result/draw,4.1,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Draw (Vbet),draw,win-market,vb,4.33
173,vb/football/england-premier-league/arsenal-v-burnley/match-result/arsenal,1.6,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Arsenal (Vbet),arsenal,win-market,vb,1.6
174,vb/football/england-premier-league/arsenal-v-burnley/match-result/burnley,6.0,2022-01-22T15:00:00Z,2022-01-05T15:10:05Z,Burnley (Vbet),burnley,win-market,vb,9.0
175,wa/soccer/arsenal-burnley/arsenal-v-burnley/win-draw-win/arsenal,1.55,2022-01-22T14:50:00Z,2022-01-05T18:57:02Z,Arsenal (Betway),arsenal,win-market,wa,1.57
176,wa/soccer/arsenal-burnley/arsenal-v-burnley/win-draw-win/burnley,6.0,2022-01-22T14:50:00Z,2022-01-05T18:57:02Z,Burnley (Betway),burnley,win-market,wa,9.0
177,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/draw,4.05,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Draw (10bet),draw,win-market,eb,4.33
178,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.5,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Arsenal (10bet),arsenal,win-market,eb,1.57
179,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/burnley,5.75,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Burnley (10bet),burnley,win-market,eb,9.0
180,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/draw,3.9,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Draw (Netbet),draw,win-market,nt,4.33
181,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/arsenal,1.48,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Arsenal (Netbet),arsenal,win-market,nt,1.57
182,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/burnley,5.25,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Burnley (Netbet),burnley,win-market,nt,9.0
183,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/draw,4.05,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Draw (Fansbet),draw,win-market,fb,4.33
184,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/arsenal,1.5,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Arsenal (Fansbet),arsenal,win-market,fb,1.57
185,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/burnley,5.75,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Burnley (Fansbet),burnley,win-market,fb,9.0
186,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/draw,4.15,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Draw (Mansion Bet),draw,win-market,mb,4.33
187,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.49,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Arsenal (Mansion Bet),arsenal,win-market,mb,1.57
188,by/ukfootball/england-england-premier-league/arsenal-v-burnley/match-betting/draw,4.0,2022-01-23T14:00:00Z,2022-01-05T18:57:02Z,Draw (BoyleSports),draw,win-market,by,4.33
189,by/ukfootball/england-england-premier-league/arsenal-v-burnley/match-betting/arsenal,1.55,2022-01-23T14:00:00Z,2022-01-05T18:57:02Z,Arsenal (BoyleSports),arsenal,win-market,by,1.57
190,by/ukfootball/england-england-premier-league/arsenal-v-burnley/match-betting/burnley,6.0,2022-01-23T14:00:00Z,2022-01-05T18:57:02Z,Burnley (BoyleSports),burnley,win-market,by,9.0
191,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/x,4.15,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Draw (TonyBet),draw,win-market,tn,4.33
192,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/arsenal,1.5,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Arsenal (TonyBet),arsenal,win-market,tn,1.57
193,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/burnley,6.0,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Burnley (TonyBet),burnley,win-market,tn,9.0
194,bh/football/england-premier-league/arsenal-v-burnley/tip/arsenal,1.51,2022-01-23T15:00:00Z,2022-01-05T18:57:02Z,Arsenal (Bet At Home),arsenal,win-market,bh,1.57
195,bh/football/england-premier-league/arsenal-v-burnley/tip/burnley,5.8,2022-01-23T15:00:00Z,2022-01-05T18:57:02Z,Burnley (Bet At Home),burnley,win-market,bh,9.0
196,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/draw,4.3,2022-01-23T14:00:00Z,2022-01-05T18:57:02Z,Draw (LVbet),draw,win-market,lv,4.33
197,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/arsenal-fc,1.55,2022-01-23T14:00:00Z,2022-01-05T18:57:02Z,Arsenal (LVbet),arsenal,win-market,lv,1.57
198,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/burnley-fc,6.2,2022-01-23T14:00:00Z,2022-01-05T18:57:02Z,Burnley (LVbet),burnley,win-market,lv,9.0
199,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/draw,4.25,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Draw (Betsson),draw,win-market,bs,4.33
200,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/arsenal,1.57,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Arsenal (Betsson),arsenal,win-market,bs,1.57
201,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/burnley,6.3,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Burnley (Betsson),burnley,win-market,bs,9.0
202,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/draw,4.25,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Draw (Betsafe),draw,win-market,sa,4.33
203,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/arsenal,1.57,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Arsenal (Betsafe),arsenal,win-market,sa,1.57
204,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/burnley,6.3,2022-01-22T15:00:00Z,2022-01-05T18:57:02Z,Burnley (Betsafe),burnley,win-market,sa,9.0
205,vb/football/england-premier-league/arsenal-v-burnley/match-result/draw,4.33,2022-01-23T14:00:00Z,2022-01-05T18:57:02Z,Draw (Vbet),draw,win-market,vb,4.33
206,vb/football/england-premier-league/arsenal-v-burnley/match-result/arsenal,1.55,2022-01-23T14:00:00Z,2022-01-05T18:57:02Z,Arsenal (Vbet),arsenal,win-market,vb,1.57
207,vb/football/england-premier-league/arsenal-v-burnley/match-result/burnley,6.3,2022-01-23T14:00:00Z,2022-01-05T18:57:02Z,Burnley (Vbet),burnley,win-market,vb,9.0
208,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.53,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Arsenal (10bet),arsenal,win-market,eb,1.55
209,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/burnley,5.25,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Burnley (10bet),burnley,win-market,eb,9.0
210,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/arsenal,1.5,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Arsenal (Netbet),arsenal,win-market,nt,1.55
211,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/burnley,5.0,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Burnley (Netbet),burnley,win-market,nt,9.0
212,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/arsenal,1.52,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Arsenal (Fansbet),arsenal,win-market,fb,1.55
213,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/burnley,5.25,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Burnley (Fansbet),burnley,win-market,fb,9.0
214,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/draw,4.2,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Draw (Mansion Bet),draw,win-market,mb,4.4
215,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.51,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Arsenal (Mansion Bet),arsenal,win-market,mb,1.55
216,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/burnley,5.5,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Burnley (Mansion Bet),burnley,win-market,mb,9.0
217,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/draw,4.4,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Draw (Betsson),draw,win-market,bs,4.4
218,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/arsenal,1.55,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Arsenal (Betsson),arsenal,win-market,bs,1.55
219,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/draw,4.4,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Draw (Betsafe),draw,win-market,sa,4.4
220,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/arsenal,1.55,2022-01-22T15:00:00Z,2022-01-05T22:22:52Z,Arsenal (Betsafe),arsenal,win-market,sa,1.55
221,wh/uk-football/english-premier-league/arsenal-v-burnley/90-minutes/draw,3.8,2022-01-23T14:00:00Z,2022-01-06T01:48:18Z,Draw (William Hill),draw,win-market,wh,4.4
222,wh/uk-football/english-premier-league/arsenal-v-burnley/90-minutes/arsenal,1.53,2022-01-23T14:00:00Z,2022-01-06T01:48:18Z,Arsenal (William Hill),arsenal,win-market,wh,1.55
223,wh/uk-football/english-premier-league/arsenal-v-burnley/90-minutes/burnley,7.0,2022-01-23T14:00:00Z,2022-01-06T01:48:18Z,Burnley (William Hill),burnley,win-market,wh,7.0
224,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/draw,3.95,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Draw (10bet),draw,win-market,eb,4.4
225,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.51,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Arsenal (10bet),arsenal,win-market,eb,1.55
226,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/burnley,5.5,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Burnley (10bet),burnley,win-market,eb,7.0
227,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/draw,3.8,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Draw (Netbet),draw,win-market,nt,4.4
228,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/burnley,5.25,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Burnley (Netbet),burnley,win-market,nt,7.0
229,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/draw,3.95,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Draw (Fansbet),draw,win-market,fb,4.4
230,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/arsenal,1.51,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Arsenal (Fansbet),arsenal,win-market,fb,1.55
231,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/burnley,5.5,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Burnley (Fansbet),burnley,win-market,fb,7.0
232,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/draw,4.05,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Draw (Mansion Bet),draw,win-market,mb,4.4
233,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.5,2022-01-22T15:00:00Z,2022-01-06T01:48:18Z,Arsenal (Mansion Bet),arsenal,win-market,mb,1.55
234,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/x,4.25,2022-01-22T15:00:00Z,2022-01-06T08:26:02Z,Draw (TonyBet),draw,win-market,tn,4.4
235,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/burnley,6.15,2022-01-22T15:00:00Z,2022-01-06T08:26:02Z,Burnley (TonyBet),burnley,win-market,tn,7.0
236,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/draw,4.35,2022-01-23T14:00:00Z,2022-01-06T08:26:02Z,Draw (LVbet),draw,win-market,lv,4.4
237,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/arsenal-fc,1.54,2022-01-23T14:00:00Z,2022-01-06T08:26:02Z,Arsenal (LVbet),arsenal,win-market,lv,1.55
238,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/burnley-fc,6.3,2022-01-23T14:00:00Z,2022-01-06T08:26:02Z,Burnley (LVbet),burnley,win-market,lv,7.0
239,bh/football/england-premier-league/arsenal-v-burnley/tip/arsenal,1.52,2022-01-23T15:00:00Z,2022-01-06T11:46:23Z,Arsenal (Bet At Home),arsenal,win-market,bh,1.57
240,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/draw,4.25,2022-01-22T15:00:00Z,2022-01-06T11:46:23Z,Draw (Betsson),draw,win-market,bs,4.35
241,bs/football/england-premier-league-epl/arsenal-v-burnley/match-result/arsenal,1.57,2022-01-22T15:00:00Z,2022-01-06T11:46:23Z,Arsenal (Betsson),arsenal,win-market,bs,1.57
242,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/draw,4.25,2022-01-22T15:00:00Z,2022-01-06T11:46:23Z,Draw (Betsafe),draw,win-market,sa,4.35
243,sa/football/england-premier-league-epl/arsenal-v-burnley/match-result/arsenal,1.57,2022-01-22T15:00:00Z,2022-01-06T11:46:23Z,Arsenal (Betsafe),arsenal,win-market,sa,1.57
244,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/draw,4.0,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Draw (10bet),draw,win-market,eb,4.55
245,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.5,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Arsenal (10bet),arsenal,win-market,eb,1.57
246,eb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/burnley,5.75,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Burnley (10bet),burnley,win-market,eb,7.0
247,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/draw,3.9,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Draw (Netbet),draw,win-market,nt,4.55
248,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/arsenal,1.47,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Arsenal (Netbet),arsenal,win-market,nt,1.57
249,nt/soccer/england-premier-league/arsenal-v-burnley/1x2/burnley,5.5,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Burnley (Netbet),burnley,win-market,nt,7.0
250,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/draw,4.0,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Draw (Fansbet),draw,win-market,fb,4.55
251,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/arsenal,1.5,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Arsenal (Fansbet),arsenal,win-market,fb,1.57
252,fb/soccer/england-premier-league/arsenal-v-burnley/1x2/burnley,5.75,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Burnley (Fansbet),burnley,win-market,fb,7.0
253,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/draw,4.15,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Draw (Mansion Bet),draw,win-market,mb,4.55
254,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/arsenal,1.48,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Arsenal (Mansion Bet),arsenal,win-market,mb,1.57
255,mb/soccer/england-premier-league/arsenal-v-burnley/ft-moneyline/burnley,6.0,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Burnley (Mansion Bet),burnley,win-market,mb,7.0
256,by/ukfootball/england-england-premier-league/arsenal-v-burnley/match-betting/arsenal,1.5,2022-01-23T14:00:00Z,2022-01-06T15:12:47Z,Arsenal (BoyleSports),arsenal,win-market,by,1.57
257,by/ukfootball/england-england-premier-league/arsenal-v-burnley/match-betting/burnley,7.0,2022-01-23T14:00:00Z,2022-01-06T15:12:47Z,Burnley (BoyleSports),burnley,win-market,by,7.0
258,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/x,4.3,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Draw (TonyBet),draw,win-market,tn,4.55
259,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/arsenal,1.47,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Arsenal (TonyBet),arsenal,win-market,tn,1.57
260,tn/football/england-premier-league/arsenal-v-burnley/main-result-main-line/burnley,6.55,2022-01-22T15:00:00Z,2022-01-06T15:12:47Z,Burnley (TonyBet),burnley,win-market,tn,7.0
261,bh/football/england-premier-league/arsenal-v-burnley/tip/arsenal,1.51,2022-01-23T15:00:00Z,2022-01-06T15:12:47Z,Arsenal (Bet At Home),arsenal,win-market,bh,1.57
262,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/draw,4.55,2022-01-23T14:00:00Z,2022-01-06T15:12:47Z,Draw (LVbet),draw,win-market,lv,4.55
263,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/arsenal-fc,1.49,2022-01-23T14:00:00Z,2022-01-06T15:12:47Z,Arsenal (LVbet),arsenal,win-market,lv,1.57
264,lv/football/england-premier-league/arsenal-fc-v-burnley-fc/3w/burnley-fc,6.9,2022-01-23T14:00:00Z,2022-01-06T15:12:47Z,Burnley (LVbet),burnley,win-market,lv,7.0
265,vb/football/england-premier-league/arsenal-v-burnley/match-result/draw,4.5,2022-01-23T14:00:00Z,2022-01-06T15:12:47Z,Draw (Vbet),draw,win-market,vb,4.55
266,vb/football/england-premier-league/arsenal-v-burnley/match-result/arsenal,1.49,2022-01-23T14:00:00Z,2022-01-06T15:12:47Z,Arsenal (Vbet),arsenal,win-market,vb,1.57
267,vb/football/england-premier-league/arsenal-v-burnley/match-result/burnley,7.0,2022-01-23T14:00:00Z,2022-01-06T15:12:47Z,Burnley (Vbet),burnley,win-market,vb,7.0
268,wh/uk-football/english-premier-league/arsenal-v-burnley/90-minutes/draw,3.9,2022-01-23T14:00:00Z,2022-01-06T18:43:13Z,Draw (William Hill),draw,win-market,wh,4.55
269,wh/uk-football/english-premier-league/arsenal-v-burnley/90-minutes/arsenal,1.5,2022-01-23T14:00:00Z,2022-01-06T18:43:13Z,Arsenal (William Hill),arsenal,win-market,wh,1.57
270,wh/uk-football/english-premier-league/arsenal-v-burnley/90-minutes/burnley,7.5,2022-01-23T14:00:00Z,2022-01-06T18:43:13Z,Burnley (William Hill),burnley,win-market,wh,7.5
271,nt/soccer/england-premier-league/arsenal-v-burnley/moneyline/arsenal,1.47,2022-01-22T15:00:00Z,2022-01-06T18:43:13Z,Arsenal (Netbet),arsenal,win-market,nt,1.57
272,nt/soccer/england-premier-league/arsenal-v-burnley/moneyline/burnley,5.5,2022-01-22T15:00:00Z,2022-01-06T18:43:13Z,Burnley (Netbet),burnley,win-market,nt,7.5
