,id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal,home_team,away_team
4951,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.3,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (10bet),draw,win-market,eb,3.8,borussia-monchengladbach,leverkusen
4952,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/leverkusen,2.55,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (10bet),leverkusen,win-market,eb,2.95,borussia-monchengladbach,leverkusen
4953,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.25,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (10bet),borussia-monchengladbach,win-market,eb,2.6,borussia-monchengladbach,leverkusen
4954,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/moneyline/draw,3.25,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (Netbet),draw,win-market,nt,3.8,borussia-monchengladbach,leverkusen
4955,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/moneyline/leverkusen,2.5,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (Netbet),leverkusen,win-market,nt,2.95,borussia-monchengladbach,leverkusen
4956,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/moneyline/monchengladbach,2.25,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Netbet),borussia-monchengladbach,win-market,nt,2.6,borussia-monchengladbach,leverkusen
4957,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.5,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (Mansion Bet),draw,win-market,mb,3.8,borussia-monchengladbach,leverkusen
4958,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/leverkusen,2.65,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (Mansion Bet),leverkusen,win-market,mb,2.95,borussia-monchengladbach,leverkusen
4959,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.35,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Mansion Bet),borussia-monchengladbach,win-market,mb,2.6,borussia-monchengladbach,leverkusen
4960,lv/football/germany-bundesliga/borussia-monchengladbach-v-bayer-leverkusen/3w/draw,3.7,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (LVbet),draw,win-market,lv,3.8,borussia-monchengladbach,leverkusen
4961,lv/football/germany-bundesliga/borussia-monchengladbach-v-bayer-leverkusen/3w/bayer-leverkusen,2.8,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (LVbet),leverkusen,win-market,lv,2.95,borussia-monchengladbach,leverkusen
4962,lv/football/germany-bundesliga/borussia-monchengladbach-v-bayer-leverkusen/3w/borussia-monchengladbach,2.4,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (LVbet),borussia-monchengladbach,win-market,lv,2.6,borussia-monchengladbach,leverkusen
4963,vb/football/germany-bundesliga/borussia-monchengladbach-v-bayer-04-leverkusen/match-result/draw,3.7,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (Vbet),draw,win-market,vb,3.8,borussia-monchengladbach,leverkusen
4964,vb/football/germany-bundesliga/borussia-monchengladbach-v-bayer-04-leverkusen/match-result/bayer-04-leverkusen,2.82,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (Vbet),leverkusen,win-market,vb,2.95,borussia-monchengladbach,leverkusen
4965,vb/football/germany-bundesliga/borussia-monchengladbach-v-bayer-04-leverkusen/match-result/borussia-monchengladbach,2.44,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Vbet),borussia-monchengladbach,win-market,vb,2.6,borussia-monchengladbach,leverkusen
4966,tn/football/germany-bundesliga/borussia-monchengladbach-v-bayer-leverkusen/main-result-main-line/x,3.6,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (TonyBet),draw,win-market,tn,3.8,borussia-monchengladbach,leverkusen
4967,tn/football/germany-bundesliga/borussia-monchengladbach-v-bayer-leverkusen/main-result-main-line/bayer-leverkusen,2.7,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (TonyBet),leverkusen,win-market,tn,2.95,borussia-monchengladbach,leverkusen
4968,tn/football/germany-bundesliga/borussia-monchengladbach-v-bayer-leverkusen/main-result-main-line/borussia-monchengladbach,2.35,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (TonyBet),borussia-monchengladbach,win-market,tn,2.6,borussia-monchengladbach,leverkusen
4969,fb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/1x2/draw,3.35,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (Fansbet),draw,win-market,fb,3.8,borussia-monchengladbach,leverkusen
4970,fb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/1x2/leverkusen,2.55,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (Fansbet),leverkusen,win-market,fb,2.95,borussia-monchengladbach,leverkusen
4971,fb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/1x2/monchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Fansbet),borussia-monchengladbach,win-market,fb,2.6,borussia-monchengladbach,leverkusen
4972,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/draw,3.75,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (Betsafe),draw,win-market,sa,3.8,borussia-monchengladbach,leverkusen
4973,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/bayer-leverkusen,2.95,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (Betsafe),leverkusen,win-market,sa,2.95,borussia-monchengladbach,leverkusen
4974,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Betsafe),borussia-monchengladbach,win-market,sa,2.6,borussia-monchengladbach,leverkusen
4975,by/eurfootball/germany-germany-bundesliga/monchengladbach-v-bayer-leverkusen/match-betting/draw,3.8,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (BoyleSports),draw,win-market,by,3.8,borussia-monchengladbach,leverkusen
4976,by/eurfootball/germany-germany-bundesliga/monchengladbach-v-bayer-leverkusen/match-betting/bayer-leverkusen,2.62,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (BoyleSports),leverkusen,win-market,by,2.95,borussia-monchengladbach,leverkusen
4977,by/eurfootball/germany-germany-bundesliga/monchengladbach-v-bayer-leverkusen/match-betting/monchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (BoyleSports),borussia-monchengladbach,win-market,by,2.6,borussia-monchengladbach,leverkusen
4978,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/draw,3.75,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (Betsson),draw,win-market,bs,3.8,borussia-monchengladbach,leverkusen
4979,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/bayer-leverkusen,2.95,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (Betsson),leverkusen,win-market,bs,2.95,borussia-monchengladbach,leverkusen
4980,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Betsson),borussia-monchengladbach,win-market,bs,2.6,borussia-monchengladbach,leverkusen
4981,nv/soccer/bundesliga-germany/borussia-monchengladbach-v-bayer-leverkusen/full-time-result/draw,3.55,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (Novibet),draw,win-market,nv,3.8,borussia-monchengladbach,leverkusen
4982,nv/soccer/bundesliga-germany/borussia-monchengladbach-v-bayer-leverkusen/full-time-result/bayer-leverkusen,2.65,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (Novibet),leverkusen,win-market,nv,2.95,borussia-monchengladbach,leverkusen
4983,nv/soccer/bundesliga-germany/borussia-monchengladbach-v-bayer-leverkusen/full-time-result/borussia-monchengladbach,2.55,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Novibet),borussia-monchengladbach,win-market,nv,2.6,borussia-monchengladbach,leverkusen
4984,wa/soccer/borussia-m-gladbach-bayer-leverkusen/borussia-m-gladbach-v-bayer-leverkusen/win-draw-win/draw,3.5,2022-01-15T17:20:00Z,2022-01-01T03:50:05Z,Draw (Betway),draw,win-market,wa,3.8,borussia-monchengladbach,leverkusen
4985,wa/soccer/borussia-m-gladbach-bayer-leverkusen/borussia-m-gladbach-v-bayer-leverkusen/win-draw-win/bayer-leverkusen,2.62,2022-01-15T17:20:00Z,2022-01-01T03:50:05Z,Leverkusen (Betway),leverkusen,win-market,wa,2.95,borussia-monchengladbach,leverkusen
4986,wa/soccer/borussia-m-gladbach-bayer-leverkusen/borussia-m-gladbach-v-bayer-leverkusen/win-draw-win/borussia-m-gladbach,2.6,2022-01-15T17:20:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Betway),borussia-monchengladbach,win-market,wa,2.6,borussia-monchengladbach,leverkusen
4987,wh/european-major-leagues/german-bundesliga/m-gladbach-v-leverkusen/90-minutes/draw,3.4,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (William Hill),draw,win-market,wh,3.8,borussia-monchengladbach,leverkusen
4988,wh/european-major-leagues/german-bundesliga/m-gladbach-v-leverkusen/90-minutes/leverkusen,2.62,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (William Hill),leverkusen,win-market,wh,2.95,borussia-monchengladbach,leverkusen
4989,wh/european-major-leagues/german-bundesliga/m-gladbach-v-leverkusen/90-minutes/m-gladbach,2.6,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (William Hill),borussia-monchengladbach,win-market,wh,2.6,borussia-monchengladbach,leverkusen
4990,qb/football/german-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-result/draw,3.8,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (Quinnbet),draw,win-market,qb,3.8,borussia-monchengladbach,leverkusen
4991,qb/football/german-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-result/bayer-leverkusen,2.6,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (Quinnbet),leverkusen,win-market,qb,2.95,borussia-monchengladbach,leverkusen
4992,qb/football/german-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-result/borussia-m-gladbach,2.5,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Quinnbet),borussia-monchengladbach,win-market,qb,2.6,borussia-monchengladbach,leverkusen
4993,vc/football/ger-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-betting-90-mins/draw,3.6,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Draw (Betvictor),draw,win-market,vc,3.8,borussia-monchengladbach,leverkusen
4994,vc/football/ger-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-betting-90-mins/bayer-leverkusen,2.7,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Leverkusen (Betvictor),leverkusen,win-market,vc,2.95,borussia-monchengladbach,leverkusen
4995,vc/football/ger-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-betting-90-mins/borussia-m-gladbach,2.45,2022-01-15T17:30:00Z,2022-01-01T03:50:05Z,Borussia Monchengladbach (Betvictor),borussia-monchengladbach,win-market,vc,2.6,borussia-monchengladbach,leverkusen
4996,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.2,2022-01-15T17:30:00Z,2022-01-01T11:07:23Z,Draw (10bet),draw,win-market,eb,3.8,borussia-monchengladbach,leverkusen
4997,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-01T11:07:23Z,Borussia Monchengladbach (10bet),borussia-monchengladbach,win-market,eb,2.6,borussia-monchengladbach,leverkusen
4998,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/moneyline/draw,3.15,2022-01-15T17:30:00Z,2022-01-01T11:07:23Z,Draw (Netbet),draw,win-market,nt,3.8,borussia-monchengladbach,leverkusen
4999,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.4,2022-01-15T17:30:00Z,2022-01-01T11:07:23Z,Draw (Mansion Bet),draw,win-market,mb,3.8,borussia-monchengladbach,leverkusen
5000,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.4,2022-01-15T17:30:00Z,2022-01-01T11:07:23Z,Borussia Monchengladbach (Mansion Bet),borussia-monchengladbach,win-market,mb,2.6,borussia-monchengladbach,leverkusen
5001,fb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/1x2/draw,3.25,2022-01-15T17:30:00Z,2022-01-01T11:07:23Z,Draw (Fansbet),draw,win-market,fb,3.8,borussia-monchengladbach,leverkusen
5002,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.3,2022-01-15T17:30:00Z,2022-01-01T19:36:43Z,Draw (10bet),draw,win-market,eb,3.8,borussia-monchengladbach,leverkusen
5003,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.25,2022-01-15T17:30:00Z,2022-01-01T19:36:43Z,Borussia Monchengladbach (10bet),borussia-monchengladbach,win-market,eb,2.6,borussia-monchengladbach,leverkusen
5004,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/moneyline/draw,3.25,2022-01-15T17:30:00Z,2022-01-01T19:36:43Z,Draw (Netbet),draw,win-market,nt,3.8,borussia-monchengladbach,leverkusen
5005,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.5,2022-01-15T17:30:00Z,2022-01-01T19:36:43Z,Draw (Mansion Bet),draw,win-market,mb,3.8,borussia-monchengladbach,leverkusen
5006,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.35,2022-01-15T17:30:00Z,2022-01-01T19:36:43Z,Borussia Monchengladbach (Mansion Bet),borussia-monchengladbach,win-market,mb,2.6,borussia-monchengladbach,leverkusen
5007,fb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/1x2/draw,3.35,2022-01-15T17:30:00Z,2022-01-01T19:36:43Z,Draw (Fansbet),draw,win-market,fb,3.8,borussia-monchengladbach,leverkusen
5008,wh/european-major-leagues/german-bundesliga/m-gladbach-v-leverkusen/90-minutes/leverkusen,2.7,2022-01-15T17:30:00Z,2022-01-01T22:16:09Z,Leverkusen (William Hill),leverkusen,win-market,wh,2.95,borussia-monchengladbach,leverkusen
5009,wh/european-major-leagues/german-bundesliga/m-gladbach-v-leverkusen/90-minutes/m-gladbach,2.5,2022-01-15T17:30:00Z,2022-01-01T22:16:09Z,Borussia Monchengladbach (William Hill),borussia-monchengladbach,win-market,wh,2.6,borussia-monchengladbach,leverkusen
5010,bh/football/germany-bundesliga/borussia-m-gladbach-v-bayer-04-leverkusen/tip/borussia-m-gladbach,2.48,2022-01-15T18:30:00Z,2022-01-02T11:20:59Z,Borussia Monchengladbach (Bet At Home),borussia-monchengladbach,win-market,bh,2.6,borussia-monchengladbach,leverkusen
5011,qb/football/german-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-result/draw,3.75,2022-01-15T17:30:00Z,2022-01-02T11:20:59Z,Draw (Quinnbet),draw,win-market,qb,3.8,borussia-monchengladbach,leverkusen
5012,qb/football/german-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-result/bayer-leverkusen,2.62,2022-01-15T17:30:00Z,2022-01-02T11:20:59Z,Leverkusen (Quinnbet),leverkusen,win-market,qb,2.95,borussia-monchengladbach,leverkusen
5013,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/leverkusen,2.5,2022-01-15T17:30:00Z,2022-01-02T16:56:36Z,Leverkusen (10bet),leverkusen,win-market,eb,2.8200000000000003,borussia-monchengladbach,leverkusen
5014,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/bayer-leverkusen,2.7,2022-01-15T17:30:00Z,2022-01-02T16:56:36Z,Leverkusen (Betsafe),leverkusen,win-market,sa,2.8200000000000003,borussia-monchengladbach,leverkusen
5015,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.5,2022-01-15T17:30:00Z,2022-01-02T16:56:36Z,Borussia Monchengladbach (Betsafe),borussia-monchengladbach,win-market,sa,2.6,borussia-monchengladbach,leverkusen
5016,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/bayer-leverkusen,2.7,2022-01-15T17:30:00Z,2022-01-02T16:56:36Z,Leverkusen (Betsson),leverkusen,win-market,bs,2.8200000000000003,borussia-monchengladbach,leverkusen
5017,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.5,2022-01-15T17:30:00Z,2022-01-02T16:56:36Z,Borussia Monchengladbach (Betsson),borussia-monchengladbach,win-market,bs,2.6,borussia-monchengladbach,leverkusen
5018,bh/football/germany-bundesliga/borussia-m-gladbach-v-bayer-04-leverkusen/tip/borussia-m-gladbach,2.45,2022-01-15T18:30:00Z,2022-01-02T19:30:18Z,Borussia Monchengladbach (Bet At Home),borussia-monchengladbach,win-market,bh,2.55,borussia-monchengladbach,leverkusen
5019,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/bayer-leverkusen,2.95,2022-01-15T17:30:00Z,2022-01-02T19:30:18Z,Leverkusen (Betsafe),leverkusen,win-market,sa,2.95,borussia-monchengladbach,leverkusen
5020,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-02T19:30:18Z,Borussia Monchengladbach (Betsafe),borussia-monchengladbach,win-market,sa,2.55,borussia-monchengladbach,leverkusen
5021,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/bayer-leverkusen,2.95,2022-01-15T17:30:00Z,2022-01-02T19:30:18Z,Leverkusen (Betsson),leverkusen,win-market,bs,2.95,borussia-monchengladbach,leverkusen
5022,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-02T19:30:18Z,Borussia Monchengladbach (Betsson),borussia-monchengladbach,win-market,bs,2.55,borussia-monchengladbach,leverkusen
5023,wa/soccer/borussia-m-gladbach-bayer-leverkusen/borussia-m-gladbach-v-bayer-leverkusen/win-draw-win/bayer-leverkusen,2.75,2022-01-15T17:20:00Z,2022-01-02T19:30:18Z,Leverkusen (Betway),leverkusen,win-market,wa,2.95,borussia-monchengladbach,leverkusen
5024,wa/soccer/borussia-m-gladbach-bayer-leverkusen/borussia-m-gladbach-v-bayer-leverkusen/win-draw-win/borussia-m-gladbach,2.5,2022-01-15T17:20:00Z,2022-01-02T19:30:18Z,Borussia Monchengladbach (Betway),borussia-monchengladbach,win-market,wa,2.55,borussia-monchengladbach,leverkusen
5025,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.2,2022-01-15T17:30:00Z,2022-01-03T00:41:11Z,Draw (10bet),draw,win-market,eb,3.8,borussia-monchengladbach,leverkusen
5026,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/leverkusen,2.55,2022-01-15T17:30:00Z,2022-01-03T00:41:11Z,Leverkusen (10bet),leverkusen,win-market,eb,2.95,borussia-monchengladbach,leverkusen
5027,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-03T00:41:11Z,Borussia Monchengladbach (10bet),borussia-monchengladbach,win-market,eb,2.55,borussia-monchengladbach,leverkusen
5028,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/moneyline/draw,3.15,2022-01-15T17:30:00Z,2022-01-03T00:41:11Z,Draw (Netbet),draw,win-market,nt,3.8,borussia-monchengladbach,leverkusen
5029,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.4,2022-01-15T17:30:00Z,2022-01-03T00:41:11Z,Draw (Mansion Bet),draw,win-market,mb,3.8,borussia-monchengladbach,leverkusen
5030,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.4,2022-01-15T17:30:00Z,2022-01-03T00:41:11Z,Borussia Monchengladbach (Mansion Bet),borussia-monchengladbach,win-market,mb,2.55,borussia-monchengladbach,leverkusen
5031,fb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/1x2/draw,3.25,2022-01-15T17:30:00Z,2022-01-03T00:41:11Z,Draw (Fansbet),draw,win-market,fb,3.8,borussia-monchengladbach,leverkusen
5032,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/winner/draw,3.15,2022-01-15T17:30:00Z,2022-01-03T03:15:36Z,Draw (Netbet),draw,win-market,nt,3.8,borussia-monchengladbach,leverkusen
5033,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/winner/leverkusen,2.5,2022-01-15T17:30:00Z,2022-01-03T03:15:36Z,Leverkusen (Netbet),leverkusen,win-market,nt,2.95,borussia-monchengladbach,leverkusen
5034,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/winner/monchengladbach,2.25,2022-01-15T17:30:00Z,2022-01-03T03:15:36Z,Borussia Monchengladbach (Netbet),borussia-monchengladbach,win-market,nt,2.55,borussia-monchengladbach,leverkusen
5035,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/draw,3.6,2022-01-15T17:30:00Z,2022-01-03T08:22:05Z,Draw (Betsafe),draw,win-market,sa,3.8,borussia-monchengladbach,leverkusen
5036,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.35,2022-01-15T17:30:00Z,2022-01-03T08:22:05Z,Borussia Monchengladbach (Betsafe),borussia-monchengladbach,win-market,sa,2.55,borussia-monchengladbach,leverkusen
5037,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/draw,3.6,2022-01-15T17:30:00Z,2022-01-03T08:22:05Z,Draw (Betsson),draw,win-market,bs,3.8,borussia-monchengladbach,leverkusen
5038,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.35,2022-01-15T17:30:00Z,2022-01-03T08:22:05Z,Borussia Monchengladbach (Betsson),borussia-monchengladbach,win-market,bs,2.55,borussia-monchengladbach,leverkusen
5039,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/draw,3.75,2022-01-15T17:30:00Z,2022-01-03T10:53:06Z,Draw (Betsafe),draw,win-market,sa,3.8,borussia-monchengladbach,leverkusen
5040,sa/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-03T10:53:06Z,Borussia Monchengladbach (Betsafe),borussia-monchengladbach,win-market,sa,2.55,borussia-monchengladbach,leverkusen
5041,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/draw,3.75,2022-01-15T17:30:00Z,2022-01-03T10:53:06Z,Draw (Betsson),draw,win-market,bs,3.8,borussia-monchengladbach,leverkusen
5042,bs/football/germany-bundesliga/borussia-moenchengladbach-v-bayer-leverkusen/match-result/borussia-moenchengladbach,2.3,2022-01-15T17:30:00Z,2022-01-03T10:53:06Z,Borussia Monchengladbach (Betsson),borussia-monchengladbach,win-market,bs,2.55,borussia-monchengladbach,leverkusen
5043,nv/soccer/bundesliga-germany/borussia-monchengladbach-v-bayer-leverkusen/full-time-result/draw,3.6,2022-01-15T17:30:00Z,2022-01-03T16:12:41Z,Draw (Novibet),draw,win-market,nv,3.8,borussia-monchengladbach,leverkusen
5044,nv/soccer/bundesliga-germany/borussia-monchengladbach-v-bayer-leverkusen/full-time-result/borussia-monchengladbach,2.5,2022-01-15T17:30:00Z,2022-01-03T16:12:41Z,Borussia Monchengladbach (Novibet),borussia-monchengladbach,win-market,nv,2.5,borussia-monchengladbach,leverkusen
5045,qb/football/german-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-result/draw,3.8,2022-01-15T17:30:00Z,2022-01-03T16:12:41Z,Draw (Quinnbet),draw,win-market,qb,3.8,borussia-monchengladbach,leverkusen
5046,qb/football/german-bundesliga/borussia-m-gladbach-v-bayer-leverkusen/match-result/bayer-leverkusen,2.6,2022-01-15T17:30:00Z,2022-01-03T16:12:41Z,Leverkusen (Quinnbet),leverkusen,win-market,qb,2.95,borussia-monchengladbach,leverkusen
5047,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.3,2022-01-15T17:30:00Z,2022-01-03T21:45:40Z,Draw (10bet),draw,win-market,eb,3.8,borussia-monchengladbach,leverkusen
5048,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.25,2022-01-15T17:30:00Z,2022-01-03T21:45:40Z,Borussia Monchengladbach (10bet),borussia-monchengladbach,win-market,eb,2.5,borussia-monchengladbach,leverkusen
5049,nt/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/moneyline/draw,3.25,2022-01-15T17:30:00Z,2022-01-03T21:45:40Z,Draw (Netbet),draw,win-market,nt,3.8,borussia-monchengladbach,leverkusen
5050,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.5,2022-01-15T17:30:00Z,2022-01-03T21:45:40Z,Draw (Mansion Bet),draw,win-market,mb,3.8,borussia-monchengladbach,leverkusen
5051,mb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/monchengladbach,2.35,2022-01-15T17:30:00Z,2022-01-03T21:45:40Z,Borussia Monchengladbach (Mansion Bet),borussia-monchengladbach,win-market,mb,2.5,borussia-monchengladbach,leverkusen
5052,fb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/1x2/draw,3.35,2022-01-15T17:30:00Z,2022-01-03T21:45:40Z,Draw (Fansbet),draw,win-market,fb,3.8,borussia-monchengladbach,leverkusen
5053,fb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/1x2/leverkusen,2.6,2022-01-15T17:30:00Z,2022-01-03T21:45:40Z,Leverkusen (Fansbet),leverkusen,win-market,fb,2.95,borussia-monchengladbach,leverkusen
5054,eb/soccer/germany-1-bundesliga/monchengladbach-v-leverkusen/ft-moneyline/draw,3.2,2022-01-15T17:30:00Z,2022-01-04T00:32:31Z,Draw (10bet),draw,win-market,eb,3.8,borussia-monchengladbach,leverkusen
